entity:sample_id	blat_passed_maf	hg38_WXS_bam_path	submitter_id
c466413f-6909-4926-8db9-97cfbc3838e1	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11501.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/d0fb8aa5-bcc5-48dd-b481-d38f4238bf9a/gdc_file_downloader_workflow/ba55f3f2-c193-402b-a2f2-67ad984506bf/call-gdc_file_downloader/f30cd511-0a2e-4209-b1c1-650606782c13/505e384c-349e-44d0-9b7c-9eecdcb702fe_gdc_realn.bam	DLBCL11501
c4d5030a-de83-404d-a81b-fd2bd69f67ba			DLBCL11286
c5edb651-9460-4b3f-8d1c-d6f955de868f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11660.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/1aa685f8-db9c-44be-bdd4-14b7e2373c58/call-gdc_file_downloader/e9fc8b30-a10e-4940-94ae-dfd692da1f15/b6c6d68e-2ad0-42b2-bdd8-9838f0638528_gdc_realn.bam	DLBCL11660
c76db14a-37f4-4fca-8604-95d5f7ef9b5f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11458.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/dd724af6-11ec-4692-947e-bc349ef2fd83/call-gdc_file_downloader/82f055d0-fe66-45ba-a0fc-a52b52204531/b45238f7-ce26-4720-ad37-403516dd4bf1_gdc_realn.bam	DLBCL11458
c8945a00-3d07-4968-8981-797eca934f09	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10975.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/ba367ec5-0134-4fcd-b4c0-89b39d03dc1f/call-gdc_file_downloader/8e428de7-ab1b-4bfa-8726-4d1739c63611/096f3edc-f458-4d36-8362-f6c41c3a0cea_gdc_realn.bam	DLBCL10975
c8a37d28-4934-4c57-a9f7-c4049118a22f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11515.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/73a07941-7db1-45ad-829d-2a9b6fbfeedb/gdc_file_downloader_workflow/c8fde84c-69df-4a15-a457-df590b488e75/call-gdc_file_downloader/659fca10-7e5e-42fd-a3e8-a26012321d9a/fe4b767a-e479-40c3-bb9d-2d9e90499798_gdc_realn.bam	DLBCL11515
c946c229-edb7-40b5-9d8a-5e79690c2113	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11467.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c20d6b47-ac60-4aa2-a0c0-d563fbc9d186/gdc_file_downloader_workflow/4028af79-5191-429a-85e4-3a2eed89d62c/call-gdc_file_downloader/afa2e50d-0b31-4e18-99b6-97c54eb5acd9/21c9d7cc-cb8f-4d21-9190-3ca651074100_gdc_realn.bam	DLBCL11467
c96846f0-7b63-4e46-9cbd-ae11d6b699fc			DLBCL11332
ca9e6c20-900d-4c7e-b521-5fb71a07a576	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10509.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/94f499fc-3865-468e-917e-13a5fc47a12b/call-gdc_file_downloader/b32e1874-3e9a-49d4-b9a5-33f6dc7124ef/f65705b9-4071-40e8-98c7-ce046161c12c_gdc_realn.bam	DLBCL10509
caa91a86-b881-44d3-9c45-b26ea323db2b		gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/2e6273e7-55b5-4812-b9c7-07a99fea3592/call-gdc_file_downloader/89a94b5a-6c73-4d70-b55f-f96c073351ac/0a6904e7-e8a7-4104-b02d-9632840f6491_gdc_realn.bam	DLBCL11567
cb8fc430-ada1-4e6c-8238-757a57802d0e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10540.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/702ecaf9-d58b-4d67-8a67-e0345264aa79/call-gdc_file_downloader/f6cb3371-990b-4f5d-8f19-517b44fc9595/b2b87c8e-83ec-4dde-b60c-57cafcfeac7d_gdc_realn.bam	DLBCL10540
cbd3a9f4-e733-48b2-9f36-121a0072f0d5	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10857.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/8c6c4a60-7a20-42e4-a802-a4d475533e03/call-gdc_file_downloader/dae5eda5-eddd-40e3-bdbc-706a5eae69cc/dbc51a09-3ccc-4cb0-9bda-6ff17271cffb_gdc_realn.bam	DLBCL10857
cc70100b-3b92-4ee4-a59b-0b609f7fa527	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10924.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/6c6cf3b1-1b6b-49b3-8ae0-31b65e405c3e/call-gdc_file_downloader/c7f8efab-a691-4e3e-ae47-821aad927e60/60279f01-1878-435a-89a1-c00e2f1f947e_gdc_realn.bam	DLBCL10924
cc885542-803d-4d3e-b852-cb4f13f8129f	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11187.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/88495184-725a-462f-97bd-c98d7caa83cf/call-gdc_file_downloader/96e34d88-722e-4715-9b75-765aa7e92178/4c97e721-9fe2-4b66-a1ad-66a1e046fcaf_gdc_realn.bam	DLBCL11187
cd2b4608-2ece-4b37-9afa-f8d8bf0eb991	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11518.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/f43a65bd-bd3a-4e3e-80e7-e166975d295a/call-gdc_file_downloader/d84038e3-07e8-4ec2-b32e-ff695d8e8787/773920ba-3797-4676-b557-5cad76f353f2_gdc_realn.bam	DLBCL11518
cd40b81d-f041-4112-8439-ce0516dca142	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10993.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c20d6b47-ac60-4aa2-a0c0-d563fbc9d186/gdc_file_downloader_workflow/810a2063-9831-42ca-91d1-ec255f8647a0/call-gdc_file_downloader/4c59525e-b0c4-4798-83e5-63f1c1eab6a8/a0b2e091-b7a6-47ad-a93e-78b372630ac7_gdc_realn.bam	DLBCL10993
cd4ac2f5-5bba-4448-abb6-f8d6fa6ca499	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10471.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/7f427c8a-dbe0-490e-9316-abf81907b0e3/call-gdc_file_downloader/a2553fe4-9540-4eba-ae78-1ceb8fc59ea3/44f44ef8-6035-40d5-a80d-9df1d46d1072_gdc_realn.bam	DLBCL10471
cdf38379-dcce-4194-8552-691cb8e1e213	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10502.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/38fda63f-1d4f-4aca-9e8b-84dad3beda65/call-gdc_file_downloader/0b7f2290-718f-4f0f-8c35-43d425f2522e/840f39e1-86b8-411e-b8d2-eb9cd2f9ae4b_gdc_realn.bam	DLBCL10502
ce39f878-9624-482e-9656-f753df4fc625	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10506.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/b940833a-e72d-459d-99a7-2b8432bfef27/call-gdc_file_downloader/309e947d-985a-4219-ad16-ed88fb3ea249/837c4f76-b1c8-48e6-b252-6de90e00d09a_gdc_realn.bam	DLBCL10506
ce44d2f8-d8d9-4bd6-b4a6-9cfa1440508e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10453.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/2e313e9e-8b63-4b80-b2cd-15c0326847f2/call-gdc_file_downloader/attempt-3/a4f48fb6-ea74-4962-9d71-73991f3ca2bb/2a8d92fd-26c3-43cb-a76c-fb15ab5ff0d5_gdc_realn.bam	DLBCL10453
ce6a8dde-8b18-4b33-9073-00f3f7e1348a	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10986.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/a0e8b5d0-f104-4a98-94c2-676b5461f7d6/call-gdc_file_downloader/fdfc7b0a-8065-4a4d-a386-c4782975fe4c/8e28d4de-14d5-4e0a-9cf9-21acfb2fc1e1_gdc_realn.bam	DLBCL10986
cf9fcf4b-879a-47f2-a4a6-417bf1344acd	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10891.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/a4b432dd-2b93-4998-abba-377dad86f104/gdc_file_downloader_workflow/3a422837-8b74-4b13-9e69-d17a26f12b95/call-gdc_file_downloader/attempt-2/879ea386-56bc-47a6-8b52-bd7b6c0399b7/16474997-afd0-49fb-b619-6a3ae2a269cd_gdc_realn.bam	DLBCL10891
d0a34b13-e79e-49c8-a4c9-748657b598bb	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10921.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/eca98ded-e05b-49af-b515-09af2141b8ca/call-gdc_file_downloader/9fe25562-6fd3-4751-991e-72dbfde1d3c5/70fd7fd9-08f0-4fb6-8a71-07dbc47c2667_gdc_realn.bam	DLBCL10921
d0d28851-d5d7-466e-9d9a-6c0004339bde	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11536.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/7a8f94ca-2e43-4d43-8a0f-019d35d26511/call-gdc_file_downloader/634652f5-4b57-40df-af4d-78a2be502a04/2b582013-b4ef-46c3-80de-2ed6d77475da_gdc_realn.bam	DLBCL11536
d0f1ef99-4cc7-4816-8dbe-122c434a3ebb	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10940.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/5598d627-7566-424f-aa5c-c8dcee41de0b/call-gdc_file_downloader/attempt-3/94259413-cce7-47c3-a599-50c9f2db27b6/951f9e14-3483-4662-a669-6c53b6cc1f5b_gdc_realn.bam	DLBCL10940
d1433663-b28f-4e0c-823d-1ee68014e6c6	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11193.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/3b781594-71e7-4ac3-aa3c-c8bba40db592/call-gdc_file_downloader/a10f8d59-f69a-4403-a425-658dde52edcb/8a789169-c0ae-4b3c-af7e-98037156ffd7_gdc_realn.bam	DLBCL11193
d18a37c3-ed6c-4e04-a32e-129aecd9537d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11494.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/4bf7c0ad-c30b-4b88-9c40-d4072ab116f8/call-gdc_file_downloader/5246bbdd-cd11-41d5-8755-ae18ae62c69b/312c2a98-7785-497b-ab55-ffa6a15e8fd4_gdc_realn.bam	DLBCL11494
d25e7a4c-ebee-4d4b-b5a4-8c1fde7326cf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10947.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/b8c943ba-ef66-40ed-9efd-3faff18ef36f/call-gdc_file_downloader/attempt-2/5ab57d15-f73c-4458-bcd4-f826b95ce81e/f39f56ba-9804-41d3-9452-516eaee2e037_gdc_realn.bam	DLBCL10947
d2beb90f-e819-47a3-8939-87f69e3c8f71	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10996.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/f91a691e-1d58-447d-8a67-51c279ac5677/call-gdc_file_downloader/c0960cae-c886-451e-b65a-e4ab18124ced/fe66444e-a9e0-43c1-ab7e-20a18bc5dbc3_gdc_realn.bam	DLBCL10996
d33bee60-1656-4b60-a1fb-33fccdd0f177	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10980.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/c5e2b85d-d071-4cad-a102-fe7c76660b9f/call-gdc_file_downloader/49240005-ed10-4b32-babb-e71a7143153c/07fcfaef-229d-43cf-a73d-e4326e2deea1_gdc_realn.bam	DLBCL10980
d38fc284-8f62-4566-bc83-dea231021a14	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11259.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/bd58c4e5-3117-4921-b94e-5475e911be0d/gdc_file_downloader_workflow/83e43561-6ab0-4a60-a480-44b2311f6bd7/call-gdc_file_downloader/b6545570-dfae-4805-b7b0-8c8581f36166/ba5ab459-cf96-4ef2-b3b6-f440d105dcac_gdc_realn.bam	DLBCL11259
d447f6b0-8d61-4992-964a-58dd03034379	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11258.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c20d6b47-ac60-4aa2-a0c0-d563fbc9d186/gdc_file_downloader_workflow/5b89aa63-904f-406f-af08-aa4e73553257/call-gdc_file_downloader/attempt-3/441f711d-8a4b-401e-8f7c-33a1252ae3ae/517d2f44-beef-46f4-81ed-9552e21f0573_gdc_realn.bam	DLBCL11258
d4539558-74c9-443d-96f1-78fb96d5746a			DLBCL11310
d46157e3-d7b5-4c26-a9a1-dc165c98042a		gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/ddb02317-b789-43ee-abad-aa6d0a25af22/call-gdc_file_downloader/2e350be5-8012-4ed8-b2f3-ebd7e8100389/8339a54f-f92d-4537-8c91-02330f1249ad_gdc_realn.bam	DLBCL10929
d51e01c6-572d-4600-bbb6-792911458109	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10474.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/3b7ec789-bf73-498c-ac42-c03b36a10eb5/call-gdc_file_downloader/bbba357d-23f4-46ac-b081-64e5527c6fde/30ca291b-c2f9-4777-adc4-9954257ec253_gdc_realn.bam	DLBCL10474
d5b8ae1a-7ff4-422e-b313-8bbeb3dd3c05	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11208.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/09a17895-f412-4755-8c27-fb20ad826ce7/gdc_file_downloader_workflow/146483c2-73b5-4e5f-8135-1bca5bb1a3ee/call-gdc_file_downloader/attempt-2/9cfa5a55-07c4-4f88-8152-dbdebc3ee020/a3becf9a-4db8-4a0a-a5ba-f5973fce326c_gdc_realn.bam	DLBCL11208
d5ef7640-9e05-4b34-875e-7c99f125fe4b	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10984.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/070739ed-c955-41ce-9e68-58bc6fd7f4aa/call-gdc_file_downloader/attempt-2/4d29fc83-3519-4bfb-9fbb-38c9af3718e7/5f83360d-aaa4-448f-91a6-dd2a8fc50e16_gdc_realn.bam	DLBCL10984
d639cf57-f401-43fd-bc38-1c52e23ddecb			DLBCL10496
d6742992-aed7-47c7-9528-60d3ac591617	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10566.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/0c099416-a317-4198-9492-acad13afadcc/gdc_file_downloader_workflow/304c4d93-631c-4170-8783-411a3a9f2fab/call-gdc_file_downloader/8fb21ca7-ae52-45b1-afaf-24982f992c42/b0628aa7-d9f3-4c40-9e90-2dad9fbf9613_gdc_realn.bam	DLBCL10566
d67f08bd-454e-4eed-ad3a-7b189f71f9a0	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11443.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/c68bc6da-a680-412e-94b4-8bae71f46515/call-gdc_file_downloader/11e91a48-d34e-4153-9d95-2152ac3972f0/395e0ac3-89dd-4106-b9fc-2f31bf41a9b1_gdc_realn.bam	DLBCL11443
d6e7fa6a-4f52-44bc-9c1f-89f452e34ab9			DLBCL11318
d73d23a5-3fcb-4f70-8e88-e94b8d4277ef	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10782.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/d0fb8aa5-bcc5-48dd-b481-d38f4238bf9a/gdc_file_downloader_workflow/81b343f1-8b13-448e-aef9-2e11cd180ec0/call-gdc_file_downloader/3e2c95d0-2a2a-4e97-8c42-6f106a5a3b6f/f77ed06d-7980-4660-bb0a-c81d7739f9fe_gdc_realn.bam	DLBCL10782
d7ce89d6-50ca-4b86-84ed-42621cf3c5d6	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10531.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/36225f23-a6c2-4e4a-bf3a-bf46eee7b242/gdc_file_downloader_workflow/12f5401d-4f5c-4b88-bd66-38dd7d9531ce/call-gdc_file_downloader/3442086d-9576-4256-a9f4-b709735a574b/dc6eddf6-a6b1-4ad9-b15d-00982cbb7575_gdc_realn.bam	DLBCL10531
d83625a4-167e-4bf4-8c05-87aec0023fe0	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10938.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/dd98d63e-18a7-43cb-a4e1-4240b608b72d/gdc_file_downloader_workflow/4557f66c-f8f1-46bb-862c-0a29cc0191ba/call-gdc_file_downloader/5f34634a-b398-4662-930d-115121addb81/d47e93be-d97c-42b5-b00e-fa92de300c5d_gdc_realn.bam	DLBCL10938
d8aba97d-38f2-4ebc-940c-678df34928ba	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11481.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/070ebb21-6315-4ca3-bf70-bc2561800f7c/call-gdc_file_downloader/54f2e34c-77cd-4748-97b7-3d8c6e982c57/b16821c3-6f50-4879-b5b8-45f02a863280_gdc_realn.bam	DLBCL11481
da404b2b-0061-4504-9d95-048c5850c462	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10922.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/df9e38ce-6e4a-4a9b-b1fd-d85f5e7e9dae/call-gdc_file_downloader/6bd55138-bfba-413d-b9a6-729b90725923/0a1885b6-8b09-4733-b3f5-f2b8a3fdb24d_gdc_realn.bam	DLBCL10922
da7b8efc-c529-4b0c-95fb-44c9601d6877	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11480.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/db35d095-bda8-4e90-8f5c-8ecf7d6423c6/gdc_file_downloader_workflow/20dbda8a-7d7f-456a-8050-a20aa8d865f3/call-gdc_file_downloader/ef9c7fcc-5742-4d75-844f-7f3f6097f697/c69e2a66-1fdd-4e3b-9340-9dfbdb545e48_gdc_realn.bam	DLBCL11480
dac2997f-3d55-49d5-a614-a3e70eaecde5	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11428.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c954e35d-5186-4f77-a94b-5d85d2c378d9/gdc_file_downloader_workflow/85246aed-e24b-4c80-b265-200f3de0a246/call-gdc_file_downloader/177594a9-4907-418e-8749-bb8873ab80ea/082aa8a5-c1ae-4a18-9c56-95a64720060f_gdc_realn.bam	DLBCL11428
dad0592a-93e8-46ca-a49f-8e9fe3fd1ff1	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10849.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c064886a-955e-4960-900d-972048dae073/gdc_file_downloader_workflow/51d679e0-9a49-40f1-afd0-cdedce38c1b8/call-gdc_file_downloader/7d0cc99e-ceda-4f45-b4d1-f43715dd9d88/2404e4e2-f15c-413d-bc83-573d62eb5af0_gdc_realn.bam	DLBCL10849
db254626-8404-46fc-835f-92dfcc27230e	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10552.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/c4031e0f-4922-4660-bd50-b804a06acfd6/gdc_file_downloader_workflow/2b5af08e-1ec9-4e26-99bd-4b829197d726/call-gdc_file_downloader/attempt-2/cb6d8d95-0c54-4cb5-9698-915bcda66ff1/069cf2fd-59a3-4a5f-9e73-194041221c43_gdc_realn.bam	DLBCL10552
db8a0afb-7005-4c1d-85bd-07fac5f43552	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10911.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/9eb50fed-7ac3-410c-afbc-9ec8c11b27cc/gdc_file_downloader_workflow/8e3433a6-0770-4612-95f1-f1d50ed0aad8/call-gdc_file_downloader/47c5f407-4d9e-4d0a-8f84-51c06bf57d6a/248aa46b-4041-4609-a285-183efcc14b87_gdc_realn.bam	DLBCL10911
dcb760d2-8ea2-4cd6-a30d-07045ae1f8f6	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11572.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/b208a78e-434b-40eb-8821-99681f435702/gdc_file_downloader_workflow/d0bb3175-1704-465a-a8f6-d262262e4b91/call-gdc_file_downloader/a13a523e-68e7-4237-9243-9d8395c15a7a/34f81b5a-4030-4575-aa50-62d9aa361b7f_gdc_realn.bam	DLBCL11572
dcdf8f69-8145-4818-90ce-eedf82195493	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10964.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/2c59dea2-bbeb-4f2f-a2c5-6257c10fbd48/gdc_file_downloader_workflow/32d3950f-2b9c-49ad-af21-72de698c1048/call-gdc_file_downloader/253a2d26-9c83-4e3f-969b-b0c66a5ec7d9/81dd9501-af92-4659-ab6a-618aaa638ae0_gdc_realn.bam	DLBCL10964
dd629834-9496-4c25-88f7-5bc099a1726d	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL10479.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/127de6d3-9457-45c7-9883-d57971061e2d/gdc_file_downloader_workflow/9ce3cb76-b449-4e1a-93a9-62ba522d68a6/call-gdc_file_downloader/111c7139-14d7-4bd7-b657-9bc2a4bf2482/ecb4eb19-48ba-4319-97de-d3bdcd19e5e3_gdc_realn.bam	DLBCL10479
ddde1e7f-21c6-4a29-92f4-1188e32a3af5	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/blatMAFs/DLBCL11001.blat.maf	gs://fc-secure-d3d4bb1a-7835-45ba-959b-b7bc0042bda5/35a5f8a7-0766-4c1d-841b-d39d80b9d8ae/gdc_file_downloader_workflow/449e3202-be1e-4f14-be4e-cf0086bdf196/call-gdc_file_downloader/9bd721c8-04a1-4bc1-8a71-977694883ce2/3248b521-e817-4310-a680-b215a64af451_gdc_realn.bam	DLBCL11001
