	C1	C2	C3	C4	C5	cluster	confidence
DLBCL10782	0.2313757562622305	0.001786963281700079	0.0028718928426439395	0.7637949415746006	0.00017044603882477232	4	0.7637949415746006
DLBCL10863	0.009930847170597654	0.0009683820117967943	0.0013436381972775854	0.7579355263980816	0.22982160622224637	4	0.7579355263980816
DLBCL10565	0.005784618590569301	0.0023582136707899232	0.24064589783891205	0.7509287353280384	0.00028253457169030434	4	0.7509287353280384
DLBCL11447	0.007417396255501004	0.0006824301107317916	0.0010048440020852124	0.7502582731488415	0.24063705648284045	4	0.7502582731488415
DLBCL11576	0.013350903874924644	0.0014220161216511617	0.24598353154884917	0.7390812614822531	0.00016228697232200065	4	0.7390812614822531
DLBCL11665	0.015495640708605287	0.0012481601372655953	0.27509141854715	0.7079326438864513	0.00023213672052777164	4	0.7079326438864513
DLBCL11182	0.028909720952950115	0.0006867496122403168	0.0007772592055740282	0.7007185563263854	0.2689077139028501	4	0.7007185563263854
DLBCL_LS2590	0.010512110482588436	0.0006207372496346939	0.0008893895362552391	0.6830697329939047	0.3049080297376169	4	0.6830697329939047
DLBCL11491	0.007223548729199812	0.0010722513802025307	0.0016463821694498856	0.6820974726388919	0.30796034508225595	4	0.6820974726388919
DLBCL10927	0.3254677196715521	0.001007612165477093	0.0020728903104428606	0.6712484059257574	0.00020337192677054067	4	0.6712484059257574
DLBCL11448	0.00706397404383043	0.04298218724172115	0.0026927801733632735	0.6623646228036176	0.2848964357374675	4	0.6623646228036176
DLBCL_RICOVER_197	0.004625767092853039	0.0016745946864460703	0.3321320886972555	0.6611179338956438	0.00044961562780161316	4	0.6611179338956438
DLBCL_LS1899	0.003392485306671481	0.0025787650080288057	0.3511882665761075	0.6425048623170944	0.00033562079209779243	4	0.6425048623170944
DLBCL10973	0.16757178842052534	0.0010884524559580144	0.0030811561455737864	0.5944145228016396	0.23384408017630334	4	0.5944145228016396
DLBCL11659	0.359202933620728	0.0010572907991183574	0.056245176360201744	0.5823434939510506	0.0011511052689013603	4	0.5823434939510506
DLBCL10858	0.0039049414770326732	0.00023953585157533724	0.00023847488190646013	0.5067780844030246	0.48883896338646093	4	0.5067780844030246
DLBCL_RICOVER_1204	0.0033285646960024497	0.004126623916735456	0.00104434392261006	0.5056960280125885	0.48580443945206364	4	0.5056960280125885
DLBCL11471	0.008859884399810959	0.21089159374009325	0.005665426941942222	0.5021424005834237	0.27244069433472995	4	0.5021424005834237
DLBCL10478	0.402608458336101	0.0011916790619645886	0.1336258607092149	0.46217295658127305	0.000401045311446491	4	0.46217295658127305
DLBCL10842	0.0011713732356656334	0.0020690148998550677	0.00018407379046907877	0.003245999056771997	0.9933295390172382	5	0.9933295390172382
DLBCL10864	0.0009822073778783503	0.002672383851833365	0.00021049511512203614	0.0028588804733684285	0.9932760331817978	5	0.9932760331817978
DLBCL10880	0.001191465652548913	0.001693516639412542	0.00016546577475144673	0.003791720728172218	0.9931578312051149	5	0.9931578312051149
DLBCL_RICOVER_99	0.0010605407233959434	0.002898572881435073	0.00019668401854697985	0.0026931896898340986	0.993151012686788	5	0.993151012686788
DLBCL10853	0.0010605481406306134	0.002898584832348954	0.0001966872834491633	0.002693201236972442	0.9931509785065988	5	0.9931509785065988
DLBCL_MC_F519_ALT	0.0010606939324789004	0.0028988197338842025	0.00019675146097576169	0.0026934282022809124	0.9931503066703802	5	0.9931503066703802
DLBCL10967	0.001060786844026818	0.002898969430577784	0.00019679236377622003	0.0026935728416153638	0.9931498785200038	5	0.9931498785200038
DLBCL11513	0.0011860794789615148	0.0019920458159172765	0.0001800499303973417	0.003608660276734685	0.9930331644979892	5	0.9930331644979892
DLBCL10977	0.0009043478296618233	0.0032569507409116565	0.00021624348955256659	0.00260408178704616	0.9930183761528277	5	0.9930183761528277
DLBCL10887	0.0011673532244741405	0.001719035276275487	0.0001662025429384885	0.003936925398848823	0.993010483557463	5	0.993010483557463
DLBCL10471	0.000998430899250703	0.0032274094916531514	0.00019662232454597018	0.0025683732574322575	0.9930091640271179	5	0.9930091640271179
DLBCL11440	0.0009260642663154067	0.0032998909046257595	0.00026137192993949275	0.0025669016910374533	0.9929457712080818	5	0.9929457712080818
DLBCL10881	0.001783804026388668	0.0021044518114411506	0.00019983860779567187	0.0029971672002056297	0.9929147383541689	5	0.9929147383541689
DLBC_FF_A7CQ_TP_NB	0.0012295520347874729	0.0018528728176002828	0.00017549025184674765	0.0038554159561233546	0.9928866689396422	5	0.9928866689396422
DLBCL_RICOVER_543	0.0009169565676114023	0.003626830148013852	0.0002279348231688104	0.0024896597073675157	0.9927386187538385	5	0.9927386187538385
DLBCL10951	0.000818713105246341	0.0037946074070873644	0.00019560641307864504	0.0025368392035518945	0.9926542338710358	5	0.9926542338710358
DLBCL10550	0.0008187131053199952	0.003794607407239708	0.00019560641311527343	0.0025368392036781897	0.9926542338706468	5	0.9926542338706468
DLBCL10862	0.0008187131174944454	0.0037946074324207665	0.0001956064191696576	0.0025368392245537666	0.9926542338063613	5	0.9926542338063613
DLBCL10535	0.0010182348227407796	0.0034332383260982854	0.00027774129786926964	0.00266674722550298	0.9926040383277888	5	0.9926040383277888
DLBCL11242	0.0021057088872593	0.001806457867337526	0.00017318406654809725	0.003501715462993983	0.992412933715861	5	0.992412933715861
DLBCL10499	0.0007974373398312529	0.003759981155665213	0.00022435936834806183	0.0028787021703925893	0.992339519965763	5	0.992339519965763
DLBCL_RICOVER_704	0.000991200300327869	0.004012814434554035	0.0002682090360054485	0.00242977690374628	0.9922979993253664	5	0.9922979993253664
DLBCL11451	0.0008348240725356534	0.0038091877222176745	0.0002478331279587788	0.0028216574897296856	0.9922864975875583	5	0.9922864975875583
DLBCL10990	0.0006807295975270397	0.004293529544373428	0.00019610407521782844	0.0025432934337835476	0.9922863433490982	5	0.9922863433490982
DLBCL10893	0.001174686991420151	0.0012563229444878734	0.00011539578367054582	0.005243883183013922	0.9922097110974075	5	0.9922097110974075
DLBCL10898	0.0006913817720748943	0.0038189073376263213	0.0001768676402045499	0.0031071795759980386	0.9922056636740961	5	0.9922056636740961
DLBCL_RICOVER_417	0.0010128460318555852	0.0019506564195250387	0.0001234834211266375	0.004725674571864362	0.9921873395556283	5	0.9921873395556283
DLBCL11004	0.0009943367676453815	0.001581918820693438	0.000127791806427942	0.005332616119280898	0.9919633364859524	5	0.9919633364859524
DLBCL10964	0.0007168961250473291	0.004338376373919154	0.0002032353363452925	0.002807291911405065	0.9919342002532832	5	0.9919342002532832
DLBCL11195	0.0010471412528908126	0.0016355865882471518	0.00010751715150477367	0.0053624398267847805	0.9918473151805725	5	0.9918473151805725
DLBCL11581	0.0013838950181626216	0.002763821313867218	0.0003553395748424189	0.0036663029408933174	0.9918306411522344	5	0.9918306411522344
DLBCL10916	0.0005210189154777942	0.004972806938471492	0.00019553647019319341	0.0025542090362883074	0.9917564286395693	5	0.9917564286395693
DLBCL11353	0.0005210189154777942	0.004972806938471492	0.00019553647019319341	0.0025542090362883074	0.9917564286395693	5	0.9917564286395693
DLBCL10890	0.001105926319994362	0.0015281245129042608	0.0001128863052399229	0.005537502021998095	0.9917155608398633	5	0.9917155608398633
DLBCL_RICOVER_1106	0.0007247438800052924	0.0034571984190080907	0.00015408037249263498	0.0039512848163060065	0.9917126925121881	5	0.9917126925121881
DLBCL_RICOVER_1248	0.0010338278423296318	0.0019098972435792885	0.00011279292802621977	0.005310470464954447	0.9916330115211104	5	0.9916330115211104
DLBCL_RICOVER_134	0.0005636335367692454	0.0036206867067347494	0.000141301565020831	0.004178635378837637	0.9914957428126375	5	0.9914957428126375
DLBCL_LS2208	0.0007377043653755499	0.004339480106886935	0.00031919343519898216	0.0031879375311386878	0.9914156845613998	5	0.9914156845613998
DLBCL11595	0.0005296867486357176	0.005433756466606741	0.00020663690608268428	0.002440385770724765	0.99138953410795	5	0.99138953410795
DLBCL_C_D_1166_NULLPAIR	0.0005296916308347294	0.005433771162006488	0.00020663998674981258	0.002440395921653975	0.991389501298755	5	0.991389501298755
DLBCL10930	0.002877123217494552	0.002083976257832331	0.0001848976308968074	0.0035094634851443266	0.991344539408632	5	0.991344539408632
DLBCL_LS4085	0.0007074074990803044	0.0050836090936962385	0.00020927349874754492	0.0026701080682845235	0.9913296018401914	5	0.9913296018401914
DLBCL_C_D_1104_NULLPAIR	0.0008518089330579868	0.0026492813670560534	0.00012950511169450312	0.005066019735579874	0.9913033848526116	5	0.9913033848526116
DLBCL10876	0.0005092741236496634	0.004934120980546626	0.00017089443559203666	0.003089571170633162	0.9912961392895785	5	0.9912961392895785
DFCIDL008_DT	0.0007097877818492037	0.005366467213073752	0.0003480445719906123	0.002355047473423331	0.9912206529596631	5	0.9912206529596631
DLBCL_LS148	0.0009352874080070605	0.0017155157224850723	0.00019093174190966668	0.005945491967723757	0.9912127731598744	5	0.9912127731598744
DLBCL10847	0.0007463048909566993	0.0055221099706283	0.0002468337800213031	0.0022735194122378097	0.9912112319461559	5	0.9912112319461559
DLBCL10530	0.0010894703831585376	0.0011323533411001967	8.807112112162792e-05	0.006569611996534776	0.9911204931580848	5	0.9911204931580848
DLBCL11476	0.0007282734907615555	0.005357006232346105	0.0003037075476058086	0.002652259468926404	0.9909587532603602	5	0.9909587532603602
DLBCL10781	0.000966099159153453	0.004209900346527959	0.0002753175931467052	0.0037174691351422196	0.9908312137660297	5	0.9908312137660297
DLBCL10870	0.001091680213754208	0.0007599761269312231	9.546494643360993e-05	0.0072848627986871785	0.9907680159141937	5	0.9907680159141937
DLBCL10833	0.001544472735193681	0.0008625899087791903	0.00012065703076645683	0.006753852017524022	0.9907184283077367	5	0.9907184283077367
DLBCL_RICOVER_585	0.0011844037672895397	0.0008491083316098552	8.28286258126167e-05	0.007271327801617102	0.9906123314736709	5	0.9906123314736709
DLBCL_RICOVER_1257	0.0006896333411246103	0.006141483057416012	0.00026836851353121875	0.002504027212138107	0.99039648787579	5	0.99039648787579
DLBCL10457	0.0007514464876421549	0.005005754642689152	0.0003371116049772536	0.003521982081006738	0.9903837051836847	5	0.9903837051836847
DLBCL_LS2596	0.0014181280402088652	0.0006981101784583697	8.48899018266062e-05	0.007415397127786972	0.9903834747517193	5	0.9903834747517193
DLBCL10943	0.0006924914289469607	0.005369939868777663	0.0003104316843891241	0.0032563068036971184	0.9903708302141891	5	0.9903708302141891
DLBCL_C_D_1125_NULLPAIR	0.0011959734454307384	0.0007977641397424208	7.940971864092694e-05	0.007666681136687728	0.9902601715594982	5	0.9902601715594982
DLBCL_RICOVER_1237	0.001181428423467494	0.0033210893597042652	0.0002567253971883122	0.005105440054671203	0.9901353167649687	5	0.9901353167649687
DLBCL10963	0.0007939415725865353	0.006581347213658966	0.0002638999208380144	0.002292214801261202	0.9900685964916552	5	0.9900685964916552
DLBCL_RICOVER_712	0.0006679664496145216	0.006208853246348053	0.0002853916053466384	0.0029285862639912784	0.9899092024346995	5	0.9899092024346995
DLBCL10540	0.0012947816221540653	0.0005894852799244882	7.802951533615197e-05	0.008373924253558573	0.9896637793290267	5	0.9896637793290267
DLBCL10533	0.0005193613840798333	0.0075285024078140025	0.00020894393407133903	0.0022900247571351765	0.9894531675168996	5	0.9894531675168996
DLBCL_RICOVER_1032	0.0008122175130758074	0.0016545934413274162	7.48575441863288e-05	0.008191162371818186	0.9892671691295922	5	0.9892671691295922
DLBCL_RICOVER_449	0.0015298476352568042	0.0005448788284205153	8.052760284928217e-05	0.00859931217688132	0.9892454337565921	5	0.9892454337565921
DLBCL11500	0.0015312828446950903	0.0005405499610199895	8.101357478545478e-05	0.008606062081320233	0.9892410915381793	5	0.9892410915381793
DLBCL10889	0.0014740458353168827	0.0005676563704390391	7.468954095990868e-05	0.00865376090106932	0.9892298473522149	5	0.9892298473522149
DLBCL10924	0.001269537191758604	0.0005737079325429619	6.863293620919544e-05	0.008942451053109127	0.9891456708863801	5	0.9891456708863801
DLBCL10860	0.0012695371961043455	0.0005737079355055022	6.863293725297205e-05	0.008942451063822597	0.9891456708673146	5	0.9891456708673146
DLBCL_RICOVER_173	0.0012707955212238869	0.0005745658581266122	6.893542454305256e-05	0.008945552680745292	0.9891401505153612	5	0.9891401505153612
DLBCL11000	0.0013036995882690233	0.0005426949325952721	6.717012650575662e-05	0.009425724648918594	0.9886607107037113	5	0.9886607107037113
DLBCL10508	0.0016277832630497747	0.000622825798170565	8.953149962047454e-05	0.009057327950976921	0.9886025314881823	5	0.9886025314881823
DLBCL11450	0.000859973239220997	0.001238829628045879	6.684438679747498e-05	0.00925963386915451	0.9885747188767811	5	0.9885747188767811
DLBC_FF_A7CX_TP_NB	0.002712387537659104	0.000652725656075719	0.00015918800254031715	0.008203125412675137	0.9882725733910498	5	0.9882725733910498
DLBCL_RICOVER_1293	0.0016645657739188635	0.0004789869002222713	7.650674701202094e-05	0.009668033398132395	0.9881119071807145	5	0.9881119071807145
DLBCL10852	0.0015709844747157401	0.0005177815227967451	7.641501824051063e-05	0.009738709740935395	0.9880961092433116	5	0.9880961092433116
DLBCL_MC_F089_MLB	0.0009619174727975575	0.003112678473027739	0.00027280269020741146	0.00771596161540171	0.9879366397485656	5	0.9879366397485656
DLBCL11514	0.0013159482243168448	0.0006574216479338017	7.171476262670559e-05	0.010025389032332912	0.9879295263327897	5	0.9879295263327897
DLBCL10883	0.001611473408609247	0.0004388734872779448	7.190484605987947e-05	0.009978411172220147	0.9878993370858328	5	0.9878993370858328
DLBCL10857	0.0016114734086317866	0.00043887348728998294	7.190484606482459e-05	0.009978411172272146	0.9878993370857412	5	0.9878993370857412
DLBCL10938	0.0016114822490633626	0.00043887820887418	7.190678565116859e-05	0.009978431566669237	0.987899301189742	5	0.987899301189742
DLBCL10534	0.001654538584256179	0.0004620203679064117	8.159762570699164e-05	0.010077342128938746	0.9877245012931916	5	0.9877245012931916
DLBCL10909	0.001339338657353598	0.000531088356108159	6.606937303485406e-05	0.010396690584631484	0.9876668130288719	5	0.9876668130288719
DLBCL_RICOVER_850	0.001704552369854658	0.0004503762038249616	7.49703272567504e-05	0.01017464970123771	0.9875954513978259	5	0.9875954513978259
DLBCL_RICOVER_1219	0.0014239899850313435	0.0005446214195792135	7.143011371481661e-05	0.010526963077183267	0.9874329954044914	5	0.9874329954044914
DLBCL10854	0.001671269211806777	0.00038665711405899683	7.503884438716911e-05	0.01054798368043459	0.9873190511493124	5	0.9873190511493124
DLBCL10467	0.001671269212483093	0.0003866571143927483	7.503884453612766e-05	0.010547983682005106	0.987319051146583	5	0.987319051146583
DLBCL10901	0.001578331036290085	0.00048796219471812085	7.03764103275872e-05	0.01057678321120453	0.9872865471474598	5	0.9872865471474598
DLBCL_LS1583	0.0015783310456531858	0.00048796220003657513	7.03764123805148e-05	0.010576783233571056	0.9872865471083586	5	0.9872865471083586
DLBC_FF_A7CW_TP_NB	0.000744365424146572	0.009838252525082447	0.0003817412466616816	0.002238182214286565	0.9867974585898227	5	0.9867974585898227
DLBCL10900	0.0017440472746964083	0.0004063291155577572	8.103615173076191e-05	0.011077449578747848	0.9866911378792672	5	0.9866911378792672
DLBCL_RICOVER_685	0.0017473134598355825	0.00043991805900954294	7.632767065934948e-05	0.011117779603329957	0.9866186612071656	5	0.9866186612071656
DLBCL10987	0.0019023362132311158	0.0010749576073423627	0.00012892857046211152	0.010615785413430326	0.9862779921955341	5	0.9862779921955341
DLBCL_C_D_1140_NULLPAIR	0.0020343588030468235	0.0008029698467642922	0.00020787452142092427	0.010765190600704683	0.9861896062280633	5	0.9861896062280633
DLBCL_MC_F339_JPS2	0.0021454217400008035	0.006176354552788743	0.0010245772890788369	0.00456980266856711	0.9860838437495645	5	0.9860838437495645
DLBCL10992	0.001810385270745999	0.00038731300847291895	7.958942277756324e-05	0.011726202926552807	0.9859965093714507	5	0.9859965093714507
DLBCL10848	0.0018103852711436395	0.0003873130086620319	7.958942286439718e-05	0.01172620292748272	0.9859965093698473	5	0.9859965093698473
DLBCL_C_D_1163_NULLPAIR	0.0018012685300551798	0.0003699416532562922	8.058776558030829e-05	0.011858941127890654	0.9858892609232175	5	0.9858892609232175
DLBCL_RICOVER_120	0.003089135855642288	0.007741654174838297	0.0003317472773989915	0.002989278916227922	0.9858481837758926	5	0.9858481837758926
DLBCL_C_D_1120_NULLPAIR	0.0005416195405429363	0.011368204148592765	0.0002269269295230909	0.0020428807268582814	0.985820368654483	5	0.985820368654483
DLBCL_RICOVER_431	0.001689933230194723	0.00041746716111069947	7.380271363234843e-05	0.012201546525119816	0.9856172503699425	5	0.9856172503699425
DLBC_FF_8042_TP_NB	0.0008908115585043459	0.010822756349371432	0.00043108399624494187	0.0023516591106555857	0.9855036889852237	5	0.9855036889852237
DLBCL_C_D_1144_NULLPAIR	0.0028110829630096216	0.005055334283306584	0.0011402516919614958	0.005607703757397103	0.9853856273043252	5	0.9853856273043252
DLBCL11187	0.0018550284108128819	0.00037674670160903363	7.84194247507662e-05	0.01283053250694217	0.9848592729558852	5	0.9848592729558852
DLBCL10521	0.0006301232959399342	0.012776584265395081	0.0002732646427576438	0.002160638187402912	0.9841593896085045	5	0.9841593896085045
DLBCL10902	0.0015390116371252524	0.006674271220759891	0.00029485594532958627	0.007471587447412218	0.9840202737493731	5	0.9840202737493731
DLBCL10485	0.0006077781573125465	0.013500277009309591	0.0002720082771674738	0.0020358655796700017	0.9835840709765404	5	0.9835840709765404
DLBCL_RICOVER_956	0.0007025163317814265	0.013833408742692297	0.00034213829706092287	0.0020654166092428615	0.9830565200192225	5	0.9830565200192225
DLBCL10836	0.0018527532269792953	0.0003018048581158906	8.664219800623467e-05	0.014991734712945508	0.982767065003953	5	0.982767065003953
DLBC_FF_A7CR_TP_NB	0.0018676002929981735	0.0003450394842743741	8.003269348653883e-05	0.015390932053528	0.9823163954757129	5	0.9823163954757129
DLBCL_RICOVER_1190	0.006769042652320787	0.007211329960764749	0.0006909951473504774	0.0033389171248908826	0.9819897151146731	5	0.9819897151146731
DLBCL_LS3200	0.0005378645367011902	0.016789579510347007	0.0002526569052762688	0.001878690812744904	0.9805412082349306	5	0.9805412082349306
DLBCL10888	0.002001367052973349	0.00031862501564531085	9.482180077608729e-05	0.01713359617082949	0.9804515899597757	5	0.9804515899597757
DLBCL10454	0.0014444013645590703	0.014655157386825891	0.00042462766517678096	0.003678997519168321	0.9797968160642699	5	0.9797968160642699
DLBCL10895	0.0005701590949341209	0.017656335675312527	0.00028992580779871487	0.0018149292147816892	0.979668650207173	5	0.979668650207173
DLBCL10835	0.0005515187144995242	0.012856045522735537	0.00010894196829621175	0.00699026735864541	0.9794932264358234	5	0.9794932264358234
DLBCL10925	0.0031220549373605806	0.0003554549160169563	8.40427280176311e-05	0.017221461753505824	0.979216985665099	5	0.979216985665099
DLBCL10532	0.001941344625196818	0.00032336197527965904	0.0009149318084438766	0.018267824778797154	0.9785525368122824	5	0.9785525368122824
DLBCL_RICOVER_1192	0.003865550786265856	0.007231569940816417	0.002082643676672233	0.009123464634318307	0.9776967709619272	5	0.9776967709619272
DLBCL_RICOVER_1289	0.002006886675534676	0.0003030116513792721	8.585267352128596e-05	0.020022543730756754	0.9775817052688079	5	0.9775817052688079
DLBCL10961	0.000595978725340097	0.012527680291462078	0.00011149478454920665	0.009279464018216055	0.9774853821804326	5	0.9774853821804326
DLBCL10566	0.0005736144013549697	0.020228638680868986	0.0003060272063335535	0.001851613979268577	0.9770401057321739	5	0.9770401057321739
DLBCL11510	0.0020577499703204475	0.0004655783498544246	7.916497150005501e-05	0.020397022847963714	0.9770004838603614	5	0.9770004838603614
DLBCL10504	0.0020672397135121355	0.0002593084386972777	0.00012992150744090428	0.020893768655535414	0.9766497616848142	5	0.9766497616848142
DLBCL10999	0.002025624575301969	0.0002884741430395062	7.806600505199387e-05	0.021269123323503374	0.9763387119531032	5	0.9763387119531032
DLBCL_RICOVER_221	0.003522202502791785	0.010993410862507904	0.002592027792976276	0.007359640446186342	0.9755327183955377	5	0.9755327183955377
DLBCL_LS3808	0.011643315432950342	0.0007569704803451727	0.00027303055254286444	0.012404094931880596	0.974922588602281	5	0.974922588602281
DLBCL10865	0.015736262947842358	0.00395847499595152	0.0003193680084190487	0.005156311692143474	0.9748295823556435	5	0.9748295823556435
DLBCL10463	0.0011744230738181185	0.0006534371334275339	0.00010080746239258888	0.02377308111739725	0.9742982512129644	5	0.9742982512129644
DLBCL10984	0.0010807680669089556	0.017600622504102142	0.0002389333573789086	0.006863172097693968	0.974216503973916	5	0.974216503973916
DLBCL10980	0.0006624150050512921	0.02375728670532805	0.00034940545682289544	0.001823517704091621	0.9734073751287062	5	0.9734073751287062
DLBCL_C_D_1124_NULLPAIR	0.003758476473359303	0.001471091280781307	0.0008407186115651387	0.020891394538308183	0.9730383190959861	5	0.9730383190959861
DLBCL11001	0.0015048362888331309	0.0007096025574736056	0.0003044031204914562	0.025343929065315955	0.9721372289678859	5	0.9721372289678859
DLBCL_RICOVER_1287	0.002622064080002886	0.02120633198568382	0.0018270288030789604	0.005238659733926485	0.9691059153973078	5	0.9691059153973078
DLBCL10904	0.002257157027976375	0.01720276654603642	0.00040999487812486845	0.012646577578481087	0.9674835039693812	5	0.9674835039693812
DLBCL10891	0.002252117638928066	0.0003167448861453761	0.00017727941642096923	0.029820787463580214	0.9674330705949254	5	0.9674330705949254
DLBCL10866	0.002425397435361677	0.00025556820778269954	0.000117467815693561	0.03858187875757806	0.958619687783584	5	0.958619687783584
DLBCL10899	0.002549935775314204	0.0002685670957310561	0.00011037807760557647	0.03864553883028146	0.9584255802210677	5	0.9584255802210677
DLBCL11431	0.0020960427423501056	0.0014572062293774135	0.00012702449288570759	0.042273750231468246	0.9540459763039186	5	0.9540459763039186
DLBCL_RICOVER_314	0.0017646149575987267	0.0398110744030873	0.0011594397674833778	0.005574442985275647	0.9516904278865549	5	0.9516904278865549
DLBCL10516	0.0018045582815311744	0.00045007768938129354	0.016191958714934226	0.030369377882768243	0.951184027431385	5	0.951184027431385
DLBCL11495	0.00454931216744803	0.0003092097919097337	0.00018449225349285517	0.052546940818989515	0.9424100449681598	5	0.9424100449681598
DLBCL_RICOVER_224	0.009042450691297011	0.028686718863412224	0.007876394513197701	0.012531535392913814	0.9418629005391792	5	0.9418629005391792
DLBCL_RICOVER_1278	0.00297475746017532	0.00024169920073567388	0.00012970813969537696	0.054978473181838766	0.941675362017555	5	0.941675362017555
DLBCL_RICOVER_506	0.0005524603121545273	0.05805137088916921	0.00027425764013497733	0.002474651067888628	0.9386472600906527	5	0.9386472600906527
DLBCL_C_D_1145_NULLPAIR	0.02863854138166595	0.0019820168108671972	0.02283542277823327	0.012675676500946394	0.9338683425282872	5	0.9338683425282872
DLBCL_RICOVER_1299	0.0030248718537837726	0.0002498590406124379	0.00014830317556893428	0.06625682331945215	0.9303201426105827	5	0.9303201426105827
DLBCL_RICOVER_111	0.00309259249943026	0.005091204237157164	0.0608847284902199	0.002674564294229065	0.9282569104789635	5	0.9282569104789635
DLBCL10921	0.0006261572207544435	0.07619730032345297	0.00035156023596228205	0.0018018596098079325	0.9210231226100223	5	0.9210231226100223
DLBCL_RICOVER_1081	0.024845502694929203	0.002214058674645839	0.011842575693127267	0.05112883333705467	0.9099690296002431	5	0.9099690296002431
DLBCL_MC_F927_JHS	0.016261453166135025	0.040687583520900655	0.014574420258035927	0.021235798479216122	0.9072407445757122	5	0.9072407445757122
DFCIDL004_DT	0.05883290860493061	0.00037611284899470267	0.00026172087212546306	0.048224427638558456	0.8923048300353907	5	0.8923048300353907
DLBCL11206	0.0006640457585212091	0.12106582742016733	0.00043494446209995817	0.001377925269693307	0.8764572570895183	5	0.8764572570895183
DLBCL10908	0.0007963212640510292	0.01538039293500244	0.10713930514665089	0.0019493132674709816	0.8747346673868247	5	0.8747346673868247
DLBCL_LS4619	0.0006280098657818726	0.0064036548866847716	0.13114313469759636	0.010680641831366553	0.8511445587185704	5	0.8511445587185704
DLBCL10915	0.019302088844479825	0.12086082247070223	0.00034396970882317774	0.011864357374704985	0.8476287616012897	5	0.8476287616012897
DLBCL10838	0.0007522993258597814	0.15439740154828993	0.0004204184067201659	0.0015640697446435451	0.8428658109744865	5	0.8428658109744865
DLBCL10867	0.0007626691184287259	0.15552449973192284	0.0006869922574965579	0.005743319504059576	0.8372825193880923	5	0.8372825193880923
DLBCL_RICOVER_597	0.006273490156968602	0.002030761894385886	0.001389915484469378	0.1554514717515492	0.8348543607126269	5	0.8348543607126269
DLBCL11194	0.059392144956752636	0.0004962929896557488	0.00028766582830137084	0.10504973863115175	0.8347741575941385	5	0.8347741575941385
DLBCL_C_D_1162_NULLPAIR	0.0011609046912897654	0.06664144317870864	0.09976940625398908	0.0019336439602625369	0.83049460191575	5	0.83049460191575
DLBCL10837	0.06304129287871926	0.0009636237293112956	0.0012089376283316276	0.1063708753047651	0.8284152704588726	5	0.8284152704588726
DLBCL_C_D_PAIR13	0.0006343508661076057	0.17608521877200106	0.0004263615552684424	0.0014713850378638368	0.821382683768759	5	0.821382683768759
DLBCL_RICOVER_773	0.001085493959894381	0.18057741688386647	0.0009592580592488523	0.0020446916288062306	0.8153331394681841	5	0.8153331394681841
DLBCL11540	0.003224055023346326	0.1954892847620188	0.0010863458013069462	0.0034582373143608666	0.796742077098967	5	0.796742077098967
DLBCL10529	0.0006094995026121105	0.20887874543769794	0.00046281154594988484	0.0018529705456541284	0.788195972968086	5	0.788195972968086
DLBCL10878	0.20387894170531007	0.00462857158630573	0.0007487916497101576	0.0033248271120947226	0.7874188679465793	5	0.7874188679465793
DLBCL_RICOVER_720	0.001075541268617953	0.2360768756991611	0.0005373270846831712	0.001286014857817228	0.7610242410897206	5	0.7610242410897206
DLBCL_RICOVER_1329	0.0021000071180476186	0.29110515822839245	0.0017472190918042445	0.0028077366359354743	0.7022398789258202	5	0.7022398789258202
DLBCL_C_D_PAIR20	0.000572157400534771	0.025096614902625027	0.38431650511708443	0.002924966120988285	0.5870897564587675	5	0.5870897564587675
DLBCL11504	0.15941960515280706	0.000438332392988313	0.0005081864255268829	0.26414978388033106	0.5754840921483466	5	0.5754840921483466
DLBCL_RICOVER_150	0.0003899131860285338	0.46351977554223317	0.000404144376167257	0.002013781704417773	0.5336723851911532	5	0.5336723851911532
DLBCL11538	0.003331240654504264	0.0009942230256689394	0.22855831979337152	0.2350711834643596	0.5320450330620956	5	0.5320450330620956
DLBCL_RICOVER_105	0.05411555619004024	0.4128160376221982	0.05392647137005657	0.05469849283427038	0.4244434419834346	5	0.4244434419834346
